Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/11/2024 18:13:30,8/11/2024 18:13:30,18620,18615,30,18629,18630,540
8/11/2024 18:13:35,8/11/2024 18:14:00,18615,18610,183,18622,18620,537
8/11/2024 18:14:05,8/11/2024 18:14:10,18610,18605,57,18616,18615,535
8/11/2024 18:14:15,8/11/2024 18:14:55,18605,18590,266,18608,18610,443
8/11/2024 18:15:00,8/11/2024 18:15:00,18590,18555,121,18595,18605,259
8/11/2024 18:15:05,8/11/2024 18:15:05,18555,18530,107,18578,18590,328
8/11/2024 18:15:10,8/11/2024 18:15:15,18530,18525,213,18561,18555,491
8/11/2024 18:15:20,8/11/2024 18:15:20,18530,18535,34,18547,18535,580
8/11/2024 18:15:25,8/11/2024 18:15:35,18535,18550,51,18539,18535,671
8/11/2024 18:15:40,8/11/2024 18:15:50,18550,18555,106,18539,18535,591
8/11/2024 18:15:55,8/11/2024 18:15:55,18555,18560,37,18545,18550,593
8/11/2024 18:16:00,8/11/2024 18:16:05,18560,18565,58,18553,18555,596
8/11/2024 18:16:10,8/11/2024 18:16:25,18560,18555,94,18557,18555,508
8/11/2024 18:16:30,8/11/2024 18:16:35,18555,18550,48,18557,18555,505
8/11/2024 18:16:40,8/11/2024 18:16:45,18550,18545,26,18555,18555,502
8/11/2024 18:16:50,8/11/2024 18:17:10,18545,18540,71,18551,18550,500
8/11/2024 18:17:15,8/11/2024 18:17:30,18545,18550,46,18548,18550,588
8/11/2024 18:17:35,8/11/2024 18:17:40,18545,18535,41,18544,18545,455
8/11/2024 18:17:45,8/11/2024 18:18:15,18535,18530,167,18540,18540,494
8/11/2024 18:18:20,8/11/2024 18:18:20,18535,18540,13,18539,18540,582
8/11/2024 18:18:25,8/11/2024 18:18:30,18540,18545,52,18540,18540,585
8/11/2024 18:18:35,8/11/2024 18:18:35,18545,18550,10,18540,18540,588
8/11/2024 18:18:40,8/11/2024 18:19:55,18550,18555,159,18544,18545,591
8/11/2024 18:20:00,8/11/2024 18:20:35,18555,18560,124,18550,18550,593
8/11/2024 18:20:40,8/11/2024 18:21:35,18555,18550,62,18552,18550,505
8/11/2024 18:21:40,8/11/2024 18:21:40,18550,18545,40,18552,18550,502
8/11/2024 18:21:45,8/11/2024 18:23:05,18545,18540,167,18550,18550,500
8/11/2024 18:23:10,8/11/2024 18:26:05,18545,18550,157,18549,18550,588
8/11/2024 18:26:10,8/11/2024 18:26:55,18545,18540,58,18545,18545,500
8/11/2024 18:27:00,8/11/2024 18:27:05,18545,18550,21,18545,18545,588
8/11/2024 18:27:10,8/11/2024 18:28:10,18550,18555,166,18547,18550,591
8/11/2024 18:28:15,8/11/2024 18:28:20,18550,18540,37,18547,18550,458
8/11/2024 18:28:25,8/11/2024 18:31:50,18545,18560,192,18549,18550,676
8/11/2024 18:32:00,8/11/2024 18:34:35,18555,18550,81,18551,18550,505
8/11/2024 18:34:40,8/11/2024 18:34:50,18555,18560,20,18553,18555,593
8/11/2024 18:34:55,8/11/2024 18:35:00,18560,18565,53,18555,18560,596
8/11/2024 18:35:05,8/11/2024 18:36:45,18565,18570,102,18561,18560,599
8/11/2024 18:36:50,8/11/2024 18:37:10,18570,18575,50,18564,18565,601
8/11/2024 18:37:15,8/11/2024 18:39:50,18575,18580,349,18570,18570,604
8/11/2024 18:39:55,8/11/2024 18:40:20,18575,18570,48,18572,18570,516
8/11/2024 18:40:25,8/11/2024 18:41:00,18570,18565,53,18572,18570,513
8/11/2024 18:41:05,8/11/2024 18:41:50,18570,18575,33,18573,18575,601
8/11/2024 18:42:05,8/11/2024 18:42:30,18575,18580,35,18574,18575,604
8/11/2024 18:42:35,8/11/2024 18:46:10,18580,18585,171,18575,18575,607
8/11/2024 18:46:15,8/11/2024 18:46:40,18580,18575,26,18576,18575,518
8/11/2024 18:46:45,8/11/2024 18:48:55,18575,18570,70,18577,18575,516
8/11/2024 18:49:20,8/11/2024 18:50:25,18575,18580,32,18578,18580,604
8/11/2024 18:50:40,8/11/2024 18:51:20,18575,18570,52,18576,18575,516
8/11/2024 18:51:25,8/11/2024 18:52:40,18570,18565,58,18572,18570,513
8/11/2024 18:52:45,8/11/2024 18:53:05,18570,18585,207,18574,18570,690
8/11/2024 18:53:10,8/11/2024 18:53:10,18585,18590,18,18578,18580,609
8/11/2024 18:53:15,8/11/2024 18:54:00,18590,18595,136,18581,18585,612
8/11/2024 18:54:05,8/11/2024 18:55:00,18595,18600,122,18587,18590,615
8/11/2024 18:55:05,8/11/2024 18:55:40,18600,18605,61,18595,18595,617
8/11/2024 18:55:45,8/11/2024 18:58:35,18600,18595,160,18597,18595,529
8/11/2024 18:58:40,8/11/2024 18:59:30,18600,18605,99,18600,18600,617
8/11/2024 18:59:40,8/11/2024 19:01:25,18600,18595,126,18600,18600,529
8/11/2024 19:01:30,8/11/2024 19:03:05,18600,18605,116,18601,18605,617
8/11/2024 19:03:10,8/11/2024 19:03:10,18605,18610,88,18602,18605,620
8/11/2024 19:03:15,8/11/2024 19:04:15,18610,18615,194,18606,18605,623
8/11/2024 19:04:20,8/11/2024 19:05:50,18615,18620,218,18609,18610,626
8/11/2024 19:05:55,8/11/2024 19:10:30,18615,18610,265,18612,18610,537
8/11/2024 19:10:35,8/11/2024 19:13:40,18615,18620,130,18615,18615,626
8/11/2024 19:13:45,8/11/2024 19:16:00,18615,18610,97,18615,18615,537
8/11/2024 19:16:05,8/11/2024 19:32:25,18610,18605,639,18613,18610,535
8/11/2024 19:32:30,8/11/2024 19:33:35,18610,18615,80,18612,18610,623
8/11/2024 19:33:40,8/11/2024 19:37:25,18615,18620,212,18614,18615,626
8/11/2024 19:37:30,8/11/2024 19:37:30,18615,18610,6,18612,18610,537
8/11/2024 19:37:35,8/11/2024 19:41:00,18610,18605,189,18611,18610,535
8/11/2024 19:41:05,8/11/2024 19:42:25,18605,18590,274,18608,18610,443
8/11/2024 19:42:35,8/11/2024 19:42:40,18595,18600,19,18605,18605,615
8/11/2024 19:42:45,8/11/2024 19:42:45,18600,18605,9,18602,18605,617
8/11/2024 19:42:50,8/11/2024 19:43:00,18605,18610,67,18602,18605,620
8/11/2024 19:43:05,8/11/2024 19:44:45,18610,18615,132,18604,18605,623
8/11/2024 19:44:50,8/11/2024 19:44:50,18610,18605,39,18607,18605,535
8/11/2024 19:44:55,8/11/2024 19:46:45,18605,18600,116,18607,18605,532
8/11/2024 19:46:55,8/11/2024 19:47:10,18605,18610,26,18608,18610,620
8/11/2024 19:47:15,8/11/2024 19:47:15,18610,18615,26,18609,18610,623
8/11/2024 19:47:20,8/11/2024 19:47:20,18615,18620,40,18610,18610,626
8/11/2024 19:47:25,8/11/2024 19:47:35,18620,18625,93,18614,18615,628
8/11/2024 19:47:40,8/11/2024 19:48:25,18625,18630,86,18620,18620,631
8/11/2024 19:48:30,8/11/2024 19:49:15,18630,18640,166,18626,18625,678
8/11/2024 19:49:20,8/11/2024 19:50:45,18635,18630,121,18629,18630,548
8/11/2024 19:50:50,8/11/2024 19:55:20,18630,18625,219,18630,18630,545
8/11/2024 19:55:25,8/11/2024 20:00:05,18630,18635,250,18632,18630,634
8/11/2024 20:00:10,8/11/2024 20:01:20,18630,18625,78,18631,18630,545
8/11/2024 20:01:30,8/11/2024 20:01:35,18625,18620,46,18627,18625,543
8/11/2024 20:01:40,8/11/2024 20:02:15,18620,18615,73,18624,18625,540
8/11/2024 20:02:20,8/11/2024 20:02:25,18615,18610,43,18621,18620,537
8/11/2024 20:02:30,8/11/2024 20:04:40,18610,18605,247,18615,18615,535
8/11/2024 20:04:45,8/11/2024 20:10:35,18605,18600,435,18610,18610,532
8/11/2024 20:10:40,8/11/2024 20:11:10,18605,18610,96,18608,18610,620
8/11/2024 20:11:15,8/11/2024 20:11:15,18605,18600,1,18605,18605,532
8/11/2024 20:11:20,8/11/2024 20:15:30,18600,18595,323,18602,18600,529
8/11/2024 20:15:35,8/11/2024 20:16:20,18600,18605,93,18602,18600,617
8/11/2024 20:16:25,8/11/2024 20:17:40,18605,18610,123,18604,18605,620
8/11/2024 20:17:45,8/11/2024 20:18:40,18610,18615,72,18605,18605,623
8/11/2024 20:18:45,8/11/2024 20:20:40,18615,18620,118,18609,18610,626
8/11/2024 20:20:50,8/11/2024 20:21:40,18615,18610,210,18612,18610,537
8/11/2024 20:21:45,8/11/2024 20:21:50,18610,18605,41,18612,18610,535
8/11/2024 20:21:55,8/11/2024 20:25:30,18605,18600,143,18610,18610,532
8/11/2024 20:25:55,8/11/2024 20:26:00,18605,18610,39,18609,18610,620
8/11/2024 20:26:05,8/11/2024 20:29:35,18610,18615,169,18608,18610,623
8/11/2024 20:29:40,8/11/2024 20:32:10,18610,18605,148,18607,18605,535
8/11/2024 20:32:15,8/11/2024 20:33:30,18605,18600,66,18606,18605,532
8/11/2024 20:33:35,8/11/2024 20:36:40,18605,18610,154,18608,18610,620
8/11/2024 20:37:05,8/11/2024 20:41:55,18610,18615,249,18609,18610,623
8/11/2024 20:42:10,8/11/2024 20:46:00,18610,18605,200,18607,18605,535
8/11/2024 20:46:05,8/11/2024 20:59:05,18610,18615,465,18609,18610,623
8/11/2024 20:59:10,8/11/2024 21:00:45,18610,18605,110,18610,18610,535
8/11/2024 21:00:50,8/11/2024 21:07:10,18605,18600,332,18608,18605,532
8/11/2024 21:07:15,8/11/2024 21:07:20,18600,18595,34,18604,18605,529
8/11/2024 21:07:25,8/11/2024 21:10:15,18595,18590,230,18601,18600,526
8/11/2024 21:10:20,8/11/2024 21:12:15,18595,18600,82,18598,18600,615
8/11/2024 21:12:25,8/11/2024 21:13:20,18600,18605,51,18598,18600,617
8/11/2024 21:13:25,8/11/2024 21:15:50,18605,18610,200,18600,18600,620
8/11/2024 21:15:55,8/11/2024 21:30:25,18610,18615,431,18604,18605,623
8/11/2024 21:30:30,8/11/2024 21:34:05,18615,18625,335,18611,18610,670
8/11/2024 21:34:10,8/11/2024 21:34:25,18620,18615,92,18614,18615,540
8/11/2024 21:34:30,8/11/2024 21:34:55,18615,18610,27,18615,18615,537
8/11/2024 21:35:00,8/11/2024 21:35:00,18610,18605,18,18614,18615,535
8/11/2024 21:35:05,8/11/2024 21:36:50,18605,18595,253,18610,18610,488
8/11/2024 21:36:55,8/11/2024 21:44:50,18600,18610,597,18607,18610,662
8/11/2024 21:44:55,8/11/2024 21:52:35,18605,18600,280,18604,18605,532
8/11/2024 21:52:45,8/11/2024 21:57:40,18605,18610,132,18604,18605,620
8/11/2024 21:57:45,8/11/2024 21:59:25,18605,18600,70,18603,18600,532
8/11/2024 21:59:30,8/11/2024 22:00:45,18605,18610,61,18606,18610,620
8/11/2024 22:00:50,8/11/2024 22:16:20,18610,18620,722,18608,18610,667
8/11/2024 22:16:25,8/11/2024 22:19:50,18620,18625,156,18613,18610,628
8/11/2024 22:19:55,8/11/2024 22:26:15,18625,18630,184,18617,18620,631
8/11/2024 22:26:20,8/11/2024 22:30:15,18630,18635,227,18624,18625,634
8/11/2024 22:30:20,8/11/2024 22:35:55,18635,18640,231,18630,18630,636
8/11/2024 22:36:05,8/11/2024 22:39:00,18640,18645,122,18635,18635,639
8/11/2024 22:39:05,8/11/2024 22:40:30,18645,18650,135,18640,18640,642
8/11/2024 22:40:40,8/11/2024 22:53:10,18645,18640,300,18642,18640,553
8/11/2024 22:53:15,8/11/2024 22:53:15,18645,18650,14,18645,18645,642
8/11/2024 22:53:20,8/11/2024 23:06:45,18650,18660,782,18649,18650,688
8/11/2024 23:06:55,8/11/2024 23:13:10,18655,18650,189,18650,18650,559
8/11/2024 23:13:15,8/11/2024 23:17:45,18655,18660,212,18652,18650,647
8/11/2024 23:18:00,8/11/2024 23:29:55,18655,18650,314,18654,18650,559
8/11/2024 23:30:00,8/11/2024 23:30:20,18650,18645,65,18653,18650,556
8/11/2024 23:30:25,8/11/2024 23:32:45,18645,18640,197,18649,18650,553
8/11/2024 23:32:50,8/11/2024 23:32:50,18640,18635,26,18646,18645,551
8/11/2024 23:32:55,8/11/2024 23:36:50,18635,18630,188,18640,18640,548
8/11/2024 23:36:55,8/11/2024 23:39:35,18630,18620,396,18634,18635,501
8/11/2024 23:39:40,8/11/2024 23:40:35,18625,18630,48,18631,18630,631
8/11/2024 23:40:40,8/11/2024 23:44:30,18625,18620,145,18627,18630,543
8/11/2024 23:44:50,8/11/2024 23:58:05,18625,18630,377,18626,18630,631
8/11/2024 23:58:10,8/12/2024 0:09:55,18630,18635,392,18627,18630,634
8/12/2024 0:10:00,8/12/2024 0:10:15,18630,18625,200,18628,18630,545
8/12/2024 0:10:20,8/12/2024 0:10:35,18630,18635,42,18629,18630,634
8/12/2024 0:10:40,8/12/2024 0:10:55,18635,18640,22,18633,18635,636
8/12/2024 0:11:05,8/12/2024 0:35:25,18635,18630,551,18633,18635,548
8/12/2024 0:35:35,8/12/2024 0:43:55,18635,18640,257,18634,18635,636
8/12/2024 0:44:30,8/12/2024 0:46:20,18640,18645,85,18638,18640,639
8/12/2024 0:46:25,8/12/2024 1:05:15,18645,18650,483,18641,18640,642
8/12/2024 1:05:20,8/12/2024 1:15:55,18650,18655,347,18644,18645,644
8/12/2024 1:16:00,8/12/2024 1:33:10,18650,18645,512,18647,18645,556
8/12/2024 1:33:15,8/12/2024 1:54:45,18645,18640,783,18647,18645,553
8/12/2024 1:54:50,8/12/2024 2:04:50,18645,18650,804,18648,18650,642
8/12/2024 2:04:55,8/12/2024 2:05:05,18645,18640,45,18646,18645,553
8/12/2024 2:05:10,8/12/2024 2:08:30,18640,18630,365,18641,18640,506
8/12/2024 2:08:35,8/12/2024 2:31:05,18630,18625,1246,18637,18640,545
8/12/2024 2:31:10,8/12/2024 2:33:00,18630,18635,139,18636,18635,634
8/12/2024 2:33:05,8/12/2024 2:37:50,18630,18625,295,18631,18630,545
8/12/2024 2:37:55,8/12/2024 2:38:40,18625,18620,63,18627,18625,543
8/12/2024 2:38:45,8/12/2024 2:46:00,18620,18615,528,18624,18625,540
8/12/2024 2:46:05,8/12/2024 2:47:15,18620,18625,77,18624,18625,628
8/12/2024 2:47:20,8/12/2024 2:51:35,18625,18630,235,18623,18625,631
8/12/2024 2:51:45,8/12/2024 2:58:55,18625,18620,333,18622,18620,543
8/12/2024 2:59:05,8/12/2024 3:00:05,18625,18630,81,18624,18625,631
8/12/2024 3:00:10,8/12/2024 3:03:15,18625,18620,370,18625,18625,543
8/12/2024 3:03:20,8/12/2024 3:03:20,18625,18630,33,18626,18630,631
8/12/2024 3:03:25,8/12/2024 3:04:05,18630,18635,227,18627,18630,634
8/12/2024 3:04:10,8/12/2024 3:07:10,18635,18640,462,18631,18630,636
8/12/2024 3:07:15,8/12/2024 3:11:35,18640,18645,386,18634,18635,639
8/12/2024 3:11:40,8/12/2024 3:13:50,18645,18650,301,18640,18640,642
8/12/2024 3:14:00,8/12/2024 3:14:35,18645,18640,131,18642,18640,553
8/12/2024 3:14:40,8/12/2024 3:15:20,18640,18635,77,18642,18640,551
8/12/2024 3:15:25,8/12/2024 3:15:30,18635,18630,62,18640,18640,548
8/12/2024 3:15:35,8/12/2024 3:16:05,18630,18625,131,18636,18635,545
8/12/2024 3:16:10,8/12/2024 3:16:20,18625,18620,69,18630,18630,543
8/12/2024 3:16:25,8/12/2024 3:16:25,18620,18615,33,18625,18625,540
8/12/2024 3:16:30,8/12/2024 3:22:50,18615,18610,859,18620,18620,537
8/12/2024 3:22:55,8/12/2024 3:25:35,18615,18620,218,18618,18620,626
8/12/2024 3:25:40,8/12/2024 3:26:05,18620,18625,100,18618,18620,628
8/12/2024 3:26:10,8/12/2024 3:26:35,18625,18635,262,18621,18620,675
8/12/2024 3:26:40,8/12/2024 3:29:30,18635,18640,260,18626,18625,636
8/12/2024 3:29:35,8/12/2024 3:30:50,18640,18645,210,18633,18635,639
8/12/2024 3:30:55,8/12/2024 3:35:40,18640,18635,404,18636,18635,551
8/12/2024 3:35:45,8/12/2024 3:36:30,18640,18645,373,18640,18640,639
8/12/2024 3:36:35,8/12/2024 3:38:00,18640,18635,83,18640,18640,551
8/12/2024 3:38:05,8/12/2024 3:39:45,18640,18645,201,18641,18645,639
8/12/2024 3:39:50,8/12/2024 3:40:00,18645,18650,27,18642,18645,642
8/12/2024 3:40:05,8/12/2024 3:40:15,18650,18655,136,18646,18645,644
8/12/2024 3:40:20,8/12/2024 3:40:30,18655,18660,27,18649,18650,647
8/12/2024 3:40:35,8/12/2024 3:41:00,18660,18670,207,18656,18655,694
8/12/2024 3:41:05,8/12/2024 3:41:55,18665,18660,114,18659,18660,564
8/12/2024 3:42:00,8/12/2024 3:46:40,18660,18655,295,18660,18660,561
8/12/2024 3:46:55,8/12/2024 3:51:05,18660,18665,322,18662,18660,650
8/12/2024 3:51:10,8/12/2024 3:51:10,18665,18670,3,18664,18665,652
8/12/2024 3:51:15,8/12/2024 3:56:20,18670,18685,1124,18667,18665,743
8/12/2024 3:56:25,8/12/2024 3:58:35,18680,18675,184,18670,18670,572
8/12/2024 3:58:40,8/12/2024 3:59:35,18675,18670,113,18673,18670,569
8/12/2024 3:59:40,8/12/2024 4:03:05,18675,18680,474,18676,18675,658
8/12/2024 4:03:10,8/12/2024 4:04:15,18675,18670,205,18676,18675,569
8/12/2024 4:04:20,8/12/2024 4:06:20,18675,18680,135,18675,18675,658
8/12/2024 4:06:25,8/12/2024 4:10:45,18680,18685,350,18677,18680,660
8/12/2024 4:10:55,8/12/2024 4:16:15,18680,18675,471,18678,18680,572
8/12/2024 4:16:20,8/12/2024 4:25:10,18675,18670,567,18676,18675,569
8/12/2024 4:25:15,8/12/2024 4:31:20,18675,18680,602,18678,18680,658
8/12/2024 4:31:25,8/12/2024 4:36:45,18675,18670,326,18676,18675,569
8/12/2024 4:36:50,8/12/2024 4:37:00,18670,18665,54,18672,18670,567
8/12/2024 4:37:05,8/12/2024 4:38:05,18665,18660,184,18669,18670,564
8/12/2024 4:38:10,8/12/2024 4:46:50,18660,18655,618,18666,18665,561
8/12/2024 4:46:55,8/12/2024 4:50:55,18655,18650,277,18660,18660,559
8/12/2024 4:51:00,8/12/2024 4:55:10,18650,18645,336,18655,18655,556
8/12/2024 4:55:15,8/12/2024 4:58:40,18645,18640,173,18650,18650,553
8/12/2024 4:58:45,8/12/2024 4:59:40,18640,18635,140,18645,18645,551
8/12/2024 4:59:45,8/12/2024 5:03:45,18635,18630,307,18640,18640,548
8/12/2024 5:04:00,8/12/2024 5:13:45,18635,18640,508,18638,18640,636
8/12/2024 5:13:50,8/12/2024 5:17:10,18640,18645,281,18638,18640,639
8/12/2024 5:17:15,8/12/2024 5:20:15,18645,18650,216,18640,18640,642
8/12/2024 5:20:20,8/12/2024 5:27:10,18650,18655,347,18644,18645,644
8/12/2024 5:27:15,8/12/2024 5:27:35,18650,18645,61,18647,18645,556
8/12/2024 5:27:40,8/12/2024 5:38:35,18645,18640,394,18647,18645,553
8/12/2024 5:38:40,8/12/2024 5:39:15,18645,18650,123,18648,18650,642
8/12/2024 5:39:20,8/12/2024 5:40:00,18650,18655,119,18649,18650,644
8/12/2024 5:40:05,8/12/2024 5:47:15,18655,18660,368,18650,18650,647
8/12/2024 5:47:20,8/12/2024 5:56:15,18655,18650,472,18651,18650,559
8/12/2024 5:56:20,8/12/2024 5:59:15,18655,18660,189,18655,18655,647
8/12/2024 5:59:20,8/12/2024 6:02:20,18655,18650,205,18655,18655,559
8/12/2024 6:02:35,8/12/2024 6:02:40,18650,18645,73,18653,18650,556
8/12/2024 6:02:45,8/12/2024 6:05:35,18645,18640,187,18649,18650,553
8/12/2024 6:05:40,8/12/2024 6:10:55,18640,18635,226,18646,18645,551
8/12/2024 6:11:05,8/12/2024 6:12:20,18640,18645,156,18643,18645,639
8/12/2024 6:12:25,8/12/2024 6:16:10,18645,18650,227,18643,18645,642
8/12/2024 6:16:15,8/12/2024 6:20:40,18650,18655,252,18645,18645,644
8/12/2024 6:20:45,8/12/2024 6:21:10,18655,18660,64,18649,18650,647
8/12/2024 6:21:15,8/12/2024 6:35:35,18660,18665,807,18655,18655,650
8/12/2024 6:35:50,8/12/2024 6:37:25,18665,18670,75,18660,18660,652
8/12/2024 6:37:30,8/12/2024 6:41:25,18665,18660,168,18662,18660,564
8/12/2024 6:41:35,8/12/2024 6:52:25,18665,18670,402,18665,18665,652
8/12/2024 6:52:30,8/12/2024 7:00:25,18665,18660,650,18665,18665,564
8/12/2024 7:00:30,8/12/2024 7:04:35,18660,18655,651,18663,18660,561
8/12/2024 7:04:40,8/12/2024 7:06:50,18655,18650,128,18659,18660,559
8/12/2024 7:06:55,8/12/2024 7:12:55,18655,18660,364,18659,18660,647
8/12/2024 7:13:00,8/12/2024 7:13:35,18660,18665,75,18658,18660,650
8/12/2024 7:13:45,8/12/2024 7:19:15,18665,18670,520,18660,18660,652
8/12/2024 7:19:20,8/12/2024 7:22:55,18670,18675,495,18664,18665,655
8/12/2024 7:23:00,8/12/2024 7:30:10,18675,18680,757,18670,18670,658
8/12/2024 7:30:15,8/12/2024 7:31:10,18675,18670,54,18672,18670,569
8/12/2024 7:31:25,8/12/2024 7:32:20,18670,18665,215,18672,18670,567
8/12/2024 7:32:25,8/12/2024 7:33:40,18665,18660,117,18670,18670,564
8/12/2024 7:33:45,8/12/2024 7:44:45,18660,18655,807,18666,18665,561
8/12/2024 7:44:50,8/12/2024 7:44:50,18655,18650,78,18660,18660,559
8/12/2024 7:44:55,8/12/2024 7:48:35,18650,18645,452,18655,18655,556
8/12/2024 7:48:40,8/12/2024 7:51:00,18650,18655,259,18653,18655,644
8/12/2024 7:51:05,8/12/2024 7:51:10,18655,18660,163,18653,18655,647
8/12/2024 7:51:15,8/12/2024 8:06:55,18660,18665,1354,18655,18655,650
8/12/2024 8:07:05,8/12/2024 8:21:45,18665,18670,1485,18659,18660,652
8/12/2024 8:21:50,8/12/2024 8:25:00,18670,18675,388,18665,18665,655
8/12/2024 8:25:05,8/12/2024 8:27:55,18675,18680,368,18670,18670,658
8/12/2024 8:28:00,8/12/2024 8:29:55,18680,18685,567,18675,18675,660
8/12/2024 8:30:00,8/12/2024 8:31:55,18685,18690,469,18680,18680,663
8/12/2024 8:32:00,8/12/2024 8:34:15,18685,18680,351,18682,18680,575
8/12/2024 8:34:20,8/12/2024 8:36:05,18680,18675,277,18682,18680,572
8/12/2024 8:36:10,8/12/2024 8:42:20,18675,18670,735,18680,18680,569
8/12/2024 8:42:25,8/12/2024 8:46:45,18670,18665,432,18676,18675,567
8/12/2024 8:46:50,8/12/2024 8:53:05,18665,18660,779,18670,18670,564
8/12/2024 8:53:10,8/12/2024 9:01:25,18660,18655,1298,18665,18665,561
8/12/2024 9:01:30,8/12/2024 9:02:35,18660,18665,341,18663,18665,650
8/12/2024 9:02:40,8/12/2024 9:08:25,18665,18670,715,18663,18665,652
8/12/2024 9:08:30,8/12/2024 9:09:35,18665,18660,160,18662,18660,564
8/12/2024 9:09:40,8/12/2024 9:12:20,18660,18655,536,18661,18660,561
8/12/2024 9:12:25,8/12/2024 9:23:40,18655,18650,2060,18660,18660,559
8/12/2024 9:23:45,8/12/2024 9:28:00,18655,18660,1108,18659,18660,647
8/12/2024 9:28:05,8/12/2024 9:28:25,18655,18645,800,18654,18655,515
8/12/2024 9:28:30,8/12/2024 9:30:45,18645,18640,3593,18650,18650,553
8/12/2024 9:30:50,8/12/2024 9:30:50,18645,18655,281,18650,18650,686
8/12/2024 9:30:55,8/12/2024 9:31:15,18655,18665,1308,18653,18655,691
8/12/2024 9:31:20,8/12/2024 9:31:20,18660,18650,291,18651,18650,517
8/12/2024 9:31:25,8/12/2024 9:31:40,18650,18640,686,18650,18650,512
8/12/2024 9:31:45,8/12/2024 9:31:55,18645,18650,390,18652,18650,642
8/12/2024 9:32:00,8/12/2024 9:32:10,18645,18640,605,18649,18650,553
8/12/2024 9:32:15,8/12/2024 9:32:35,18645,18650,671,18646,18650,642
8/12/2024 9:32:40,8/12/2024 9:33:05,18650,18655,826,18647,18650,644
8/12/2024 9:33:10,8/12/2024 9:33:40,18655,18660,1015,18651,18650,647
8/12/2024 9:33:45,8/12/2024 9:34:45,18655,18650,1423,18651,18650,559
8/12/2024 9:34:50,8/12/2024 9:34:50,18655,18660,153,18655,18655,647
8/12/2024 9:34:55,8/12/2024 9:34:55,18660,18665,178,18658,18660,650
8/12/2024 9:35:00,8/12/2024 9:35:30,18665,18670,1268,18661,18660,652
8/12/2024 9:35:35,8/12/2024 9:36:00,18665,18660,693,18661,18660,564
8/12/2024 9:36:05,8/12/2024 9:36:25,18660,18655,913,18662,18660,561
8/12/2024 9:36:30,8/12/2024 9:36:55,18655,18650,830,18660,18660,559
8/12/2024 9:37:00,8/12/2024 9:37:10,18650,18645,579,18656,18655,556
8/12/2024 9:37:15,8/12/2024 9:38:05,18650,18655,1365,18653,18655,644
8/12/2024 9:38:10,8/12/2024 9:38:10,18650,18640,378,18649,18650,512
8/12/2024 9:38:15,8/12/2024 9:39:05,18640,18635,1529,18645,18645,551
8/12/2024 9:39:10,8/12/2024 9:39:20,18635,18630,611,18641,18640,548
8/12/2024 9:39:25,8/12/2024 9:39:35,18630,18625,613,18637,18635,545
8/12/2024 9:39:40,8/12/2024 9:40:00,18625,18615,947,18629,18630,498
8/12/2024 9:40:05,8/12/2024 9:40:25,18620,18625,978,18626,18625,628
8/12/2024 9:40:30,8/12/2024 9:40:50,18625,18630,733,18625,18625,631
8/12/2024 9:40:55,8/12/2024 9:40:55,18625,18620,73,18623,18625,543
8/12/2024 9:41:00,8/12/2024 9:41:00,18620,18615,219,18621,18620,540
8/12/2024 9:41:05,8/12/2024 9:42:05,18615,18610,1910,18620,18620,537
